# DeviceModel = S260
# DeviceUID = 74BC57BC-34691010
# DataType = AttendLog
# StartPos = 0, LogCount = 2873, LimitPos = 100000
No	TMNo	EnNo	Name		GMNo	Mode	IN/OUT	Antipass	DaiGong	DateTime	TR	
52	1	00000002		1	1	S	0	0	2019-02-08  10:57:45	Time In
53	1	00000005		1	1	S	0	0	2019-02-08  11:04:24	Time In
54	1	00000006		1	1	S	0	0	2019-02-08  11:04:26	Time In
55	1	00000003		1	1	S	0	0	2019-02-08  11:04:59	Time In
56	1	00000010		1	1	S	0	0	2019-02-08  11:08:22	Time In
57	1	00000009		1	1	S	0	0	2019-02-08  11:18:05	Time In
58	1	00000004		1	1	S	0	0	2019-02-08  13:45:45	Time In
59	1	00000007		1	1	E	0	0	2019-02-08  14:47:28	Time Out
60	1	00000008		1	1	E	0	0	2019-02-08  15:10:57	Time Out
61	1	00000009		1	1	E	0	0	2019-02-08  18:10:08	Time Out
62	1	00000001		1	1	E	0	0	2019-02-08  18:53:39	Time Out
63	1	00000001		1	1	E	0	0	2019-02-08  18:53:40	Time Out
64	1	00000003		1	1	E	0	0	2019-02-08  18:54:53	Time Out
65	1	00000008		1	1	E	0	0	2019-02-08  18:55:08	Time Out
66	1	00000010		1	1	E	0	0	2019-02-08  18:55:16	Time Out
67	1	00000004		1	1	E	0	0	2019-02-08  20:13:17	Time Out
68	1	00000002		1	1	E	0	0	2019-02-08  20:13:46	Time Out
69	1	00000005		1	1	E	0	0	2019-02-08  20:31:02	Time Out
70	1	00000005		1	1	E	0	0	2019-02-08  20:31:03	Time Out
71	1	00000006		1	1	E	0	0	2019-02-08  20:31:06	Time Out
72	1	00000007		1	1	E	0	0	2019-02-08  21:27:40	Time Out
73	1	00000003		1	1	S	0	0	2019-02-09  10:54:05	Time In
74	1	00000008		1	1	S	0	0	2019-02-09  10:59:28	Time In
75	1	00000010		1	1	S	0	0	2019-02-09  11:02:10	Time In
76	1	00000002		1	1	S	0	0	2019-02-09  11:21:32	Time In
77	1	00000002		1	1	S	0	0	2019-02-09  11:21:33	Time In
78	1	00000004		1	1	S	0	0	2019-02-09  11:26:56	Time In
79	1	00000009		1	1	S	0	0	2019-02-09  12:49:53	Time In
80	1	00000008		1	1	E	0	0	2019-02-09  17:27:31	Time Out
81	1	00000010		1	1	S	0	0	2019-02-09  18:39:38	Time In
82	1	00000009		1	1	S	0	0	2019-02-09  18:40:50	Time In
83	1	00000002		1	1	S	0	0	2019-02-09  21:39:22	Time In
84	1	00000004		1	1	S	0	0	2019-02-09  21:39:24	Time In
85	1	00000002		1	1	S	0	0	2019-02-11  11:04:30	Time In
86	1	00000002		1	1	S	0	0	2019-02-11  11:04:30	Time In
87	1	00000004		1	1	S	0	0	2019-02-11  11:04:35	Time In
88	1	00000005		1	1	S	0	0	2019-02-11  11:11:55	Time In
89	1	00000006		1	1	S	0	0	2019-02-11  11:11:57	Time In
90	1	00000003		1	1	S	0	0	2019-02-11  11:13:37	Time In
91	1	00000008		1	1	S	0	0	2019-02-11  12:36:53	Time In
92	1	00000010		1	1	S	0	0	2019-02-11  12:37:28	Time In
93	1	00000008		1	1	E	0	0	2019-02-11  18:20:17	Time Out
94	1	00000002		1	1	E	0	0	2019-02-11  18:20:20	Time Out
95	1	00000002		1	1	E	0	0	2019-02-11  18:20:21	Time Out
96	1	00000004		1	1	E	0	0	2019-02-11  19:55:09	Time Out
97	1	00000003		1	1	E	0	0	2019-02-11  20:31:58	Time Out
98	1	00000006		1	1	E	0	0	2019-02-11  20:32:08	Time Out
99	1	00000010		1	1	E	0	0	2019-02-11  20:32:10	Time Out
100	1	00000005		1	1	E	0	0	2019-02-11  20:32:12	Time Out
101	1	00000010		1	1	S	0	0	2019-02-12  10:57:03	Time In
102	1	00000004		1	1	S	0	0	2019-02-12  10:57:06	Time In
103	1	00000002		1	1	S	0	0	2019-02-12  10:57:14	Time In
104	1	00000005		1	1	S	0	0	2019-02-12  11:08:00	Time In
105	1	00000006		1	1	S	0	0	2019-02-12  11:08:19	Time In
106	1	00000006		1	1	S	0	0	2019-02-12  11:08:20	Time In
107	1	00000001		1	1	S	0	0	2019-02-12  11:11:32	Time In
108	1	00000001		1	1	S	0	0	2019-02-12  11:11:32	Time In
109	1	00000003		1	1	S	0	0	2019-02-12  11:26:22	Time In
110	1	00000007		1	1	S	0	0	2019-02-12  11:50:44	Time In
111	1	00000008		1	1	S	0	0	2019-02-12  12:29:22	Time In
112	1	00000008		1	1	S	0	0	2019-02-12  12:29:24	Time In
113	1	00000009		1	1	S	0	0	2019-02-12  13:33:42	Time In
114	1	00000003		1	1	E	0	0	2019-02-12  18:42:30	Time Out
115	1	00000001		1	1	E	0	0	2019-02-12  19:16:28	Time Out
116	1	00000001		1	1	E	0	0	2019-02-12  19:16:29	Time Out
117	1	00000005		1	1	E	0	0	2019-02-12  20:04:49	Time Out
118	1	00000002		1	1	E	0	0	2019-02-12  20:23:44	Time Out
119	1	00000008		1	1	E	0	0	2019-02-12  20:23:46	Time Out
120	1	00000009		1	1	E	0	0	2019-02-12  20:23:58	Time Out
121	1	00000007		1	1	E	0	0	2019-02-12  21:16:04	Time Out
122	1	00000004		1	1	S	0	0	2019-02-12  21:19:27	Time In
123	1	00000001		1	1	S	0	0	2019-02-13  10:26:20	Time In
124	1	00000004		1	1	S	0	0	2019-02-13  11:07:31	Time In
125	1	00000005		1	1	S	0	0	2019-02-13  11:11:31	Time In
126	1	00000006		1	1	S	0	0	2019-02-13  11:11:34	Time In
127	1	00000002		1	1	S	0	0	2019-02-13  11:11:55	Time In
128	1	00000009		1	1	S	0	0	2019-02-13  11:30:48	Time In
129	1	00000003		1	1	S	0	0	2019-02-13  11:37:15	Time In
130	1	00000007		1	1	S	0	0	2019-02-13  12:04:53	Time In
131	1	00000008		1	1	S	0	0	2019-02-13  12:36:29	Time In
132	1	00000010		1	1	E	0	0	2019-02-13  14:44:07	Time Out
133	1	00000009		1	1	E	0	0	2019-02-13  18:37:51	Time Out
134	1	00000001		1	1	E	0	0	2019-02-13  18:39:45	Time Out
135	1	00000003		1	1	E	0	0	2019-02-13  19:20:58	Time Out
136	1	00000010		1	1	E	0	0	2019-02-13  20:09:37	Time Out
137	1	00000006		1	1	E	0	0	2019-02-13  20:31:47	Time Out
138	1	00000005		1	1	E	0	0	2019-02-13  20:31:48	Time Out
139	1	00000007		1	1	E	0	0	2019-02-13  20:52:26	Time Out
140	1	00000008		1	1	E	0	0	2019-02-13  20:55:30	Time Out
141	1	00000002		1	1	E	0	0	2019-02-13  20:58:45	Time Out
142	1	00000007		1	1	S	0	0	2019-02-14  08:47:03	Time In
143	1	00000001		1	1	S	0	0	2019-02-14  09:16:54	Time In
144	1	00000004		1	1	S	0	0	2019-02-14  10:37:34	Time In
145	1	00000002		1	1	S	0	0	2019-02-14  10:47:31	Time In
146	1	00000003		1	1	S	0	0	2019-02-14  11:00:44	Time In
147	1	00000010		1	1	S	0	0	2019-02-14  11:06:38	Time In
148	1	00000008		1	1	S	0	0	2019-02-14  11:08:34	Time In
149	1	00000006		1	1	S	0	0	2019-02-14  11:11:15	Time In
150	1	00000005		1	1	S	0	0	2019-02-14  11:11:17	Time In
151	1	00000005		1	1	S	0	0	2019-02-14  11:11:18	Time In
152	1	00000010		1	1	E	0	0	2019-02-14  19:12:56	Time Out
153	1	00000005		1	1	E	0	0	2019-02-14  19:21:53	Time Out
154	1	00000001		1	1	E	0	0	2019-02-14  19:51:44	Time Out
155	1	00000002		1	1	E	0	0	2019-02-14  19:58:47	Time Out
156	1	00000008		1	1	E	0	0	2019-02-14  19:58:50	Time Out
157	1	00000004		1	1	E	0	0	2019-02-14  19:59:01	Time Out
158	1	00000003		1	1	E	0	0	2019-02-14  19:59:39	Time Out
159	1	00000007		1	1	E	0	0	2019-02-14  21:15:48	Time Out
160	1	00000007		1	1	E	0	0	2019-02-15  00:46:02	Time Out
161	1	00000001		1	1	S	0	0	2019-02-15  09:15:56	Time In
162	1	00000004		1	1	S	0	0	2019-02-15  10:22:03	Time In
163	1	00000002		1	1	S	0	0	2019-02-15  10:22:08	Time In
164	1	00000005		1	1	S	0	0	2019-02-15  10:43:12	Time In
165	1	00000006		1	1	S	0	0	2019-02-15  10:43:23	Time In
166	1	00000010		1	1	S	0	0	2019-02-15  11:12:25	Time In
167	1	00000009		1	1	S	0	0	2019-02-15  11:13:00	Time In
168	1	00000003		1	1	S	0	0	2019-02-15  12:35:12	Time In
169	1	00000003		1	1	E	0	0	2019-02-15  18:54:47	Time Out
170	1	00000007		1	1	E	0	0	2019-02-15  18:55:24	Time Out
171	1	00000009		1	1	E	0	0	2019-02-15  19:36:10	Time Out
172	1	00000005		1	1	E	0	0	2019-02-15  20:03:09	Time Out
173	1	00000010		1	1	E	0	0	2019-02-15  20:03:37	Time Out
174	1	00000001		1	1	E	0	0	2019-02-15  21:04:28	Time Out
175	1	00000002		1	1	E	0	0	2019-02-15  21:59:49	Time Out
176	1	00000007		1	1	E	0	0	2019-02-15  22:02:10	Time Out
177	1	00000004		1	1	E	0	0	2019-02-15  22:07:26	Time Out
178	1	00000001		1	1	S	0	0	2019-02-16  09:21:11	Time In
179	1	00000001		1	1	S	0	0	2019-02-16  09:21:12	Time In
180	1	00000007		1	1	S	0	0	2019-02-16  09:26:00	Time In
181	1	00000004		1	1	S	0	0	2019-02-16  10:57:22	Time In
182	1	00000002		1	1	S	0	0	2019-02-16  10:57:35	Time In
183	1	00000005		1	1	S	0	0	2019-02-16  11:19:07	Time In
184	1	00000003		1	1	S	0	0	2019-02-16  11:19:12	Time In
185	1	00000010		1	1	S	0	0	2019-02-16  11:34:18	Time In
186	1	00000003		1	1	E	0	0	2019-02-16  19:33:46	Time Out
187	1	00000001		1	1	E	0	0	2019-02-16  19:51:18	Time Out
188	1	00000005		1	1	E	0	0	2019-02-16  19:57:45	Time Out
189	1	00000010		1	1	E	0	0	2019-02-16  19:58:12	Time Out
190	1	00000007		1	1	E	0	0	2019-02-16  20:05:32	Time Out
191	1	00000004		1	1	E	0	0	2019-02-16  20:05:35	Time Out
192	1	00000002		1	1	E	0	0	2019-02-16  20:05:38	Time Out
193	1	00000004		1	1	S	0	0	2019-02-17  12:01:14	Time In
194	1	00000001		1	1	S	0	0	2019-02-18  09:31:13	Time In
195	1	00000004		1	1	S	0	0	2019-02-18  10:43:12	Time In
196	1	00000002		1	1	S	0	0	2019-02-18  10:43:23	Time In
197	1	00000010		1	1	S	0	0	2019-02-18  11:04:12	Time In
198	1	00000003		1	1	S	0	0	2019-02-18  11:21:12	Time In
199	1	00000008		1	1	S	0	0	2019-02-18  11:38:47	Time In
200	1	00000005		1	1	S	0	0	2019-02-18  11:53:52	Time In
201	1	00000006		1	1	S	0	0	2019-02-18  12:57:07	Time In
202	1	00000010		1	1	E	0	0	2019-02-18  19:46:23	Time Out
203	1	00000008		1	1	E	0	0	2019-02-18  19:59:24	Time Out
204	1	00000003		1	1	E	0	0	2019-02-18  20:16:50	Time Out
205	1	00000005		1	1	E	0	0	2019-02-18  21:58:57	Time Out
206	1	00000006		1	1	E	0	0	2019-02-18  21:58:59	Time Out
207	1	00000002		1	1	E	0	0	2019-02-18  22:36:38	Time Out
208	1	00000002		1	1	E	0	0	2019-02-18  22:36:39	Time Out
209	1	00000004		1	1	E	0	0	2019-02-18  22:37:25	Time Out
210	1	00000007		1	1	S	0	0	2019-02-19  08:25:16	Time In
211	1	00000002		1	1	S	0	0	2019-02-19  09:49:21	Time In
212	1	00000004		1	1	S	0	0	2019-02-19  09:49:24	Time In
213	1	00000005		1	1	S	0	0	2019-02-19  10:56:23	Time In
214	1	00000006		1	1	S	0	0	2019-02-19  10:56:33	Time In
215	1	00000003		1	1	S	0	0	2019-02-19  11:27:19	Time In
216	1	00000008		1	1	S	0	0	2019-02-19  11:44:49	Time In
217	1	00000008		1	1	S	0	0	2019-02-19  11:44:50	Time In
218	1	00000005		1	1	E	0	0	2019-02-19  19:41:32	Time Out
219	1	00000006		1	1	E	0	0	2019-02-19  19:41:45	Time Out
220	1	00000003		1	1	E	0	0	2019-02-19  20:43:53	Time Out
221	1	00000004		1	1	E	0	0	2019-02-19  21:20:45	Time Out
222	1	00000008		1	1	E	0	0	2019-02-19  21:23:36	Time Out
223	1	00000007		1	1	E	0	0	2019-02-19  22:09:02	Time Out
224	1	00000001		1	1	S	0	0	2019-02-20  09:22:18	Time In
225	1	00000005		1	1	S	0	0	2019-02-20  10:33:10	Time In
226	1	00000006		1	1	S	0	0	2019-02-20  10:33:15	Time In
227	1	00000004		1	1	S	0	0	2019-02-20  10:38:37	Time In
228	1	00000010		1	1	S	0	0	2019-02-20  11:02:13	Time In
229	1	00000003		1	1	S	0	0	2019-02-20  11:10:25	Time In
230	1	00000008		1	1	S	0	0	2019-02-20  13:40:40	Time In
231	1	00000002		1	1	E	0	0	2019-02-20  14:38:14	Time Out
232	1	00000008		1	1	E	0	0	2019-02-20  19:01:55	Time Out
233	1	00000001		1	1	E	0	0	2019-02-20  19:14:13	Time Out
234	1	00000001		1	1	E	0	0	2019-02-20  19:14:14	Time Out
235	1	00000003		1	1	E	0	0	2019-02-20  22:58:23	Time Out
236	1	00000002		1	1	E	0	0	2019-02-20  23:40:44	Time Out
237	1	00000004		1	1	E	0	0	2019-02-20  23:40:50	Time Out
238	1	00000005		1	1	E	0	0	2019-02-20  23:43:07	Time Out
239	1	00000004		1	1	E	0	0	2019-02-21  07:47:38	Time Out
240	1	00000007		1	1	S	0	0	2019-02-21  08:00:13	Time In
241	1	00000002		1	1	S	0	0	2019-02-21  10:52:00	Time In
242	1	00000010		1	1	S	0	0	2019-02-21  11:04:44	Time In
243	1	00000005		1	1	S	0	0	2019-02-21  11:13:13	Time In
244	1	00000006		1	1	S	0	0	2019-02-21  11:13:17	Time In
245	1	00000003		1	1	S	0	0	2019-02-21  11:28:28	Time In
246	1	00000008		1	1	S	0	0	2019-02-21  11:54:01	Time In
247	1	00000001		1	1	S	0	0	2019-02-21  12:13:32	Time In
248	1	00000001		1	1	S	0	0	2019-02-21  12:13:33	Time In
249	1	00000001		1	1	E	0	0	2019-02-21  18:58:42	Time Out
250	1	00000001		1	1	E	0	0	2019-02-21  18:58:43	Time Out
251	1	00000004		1	1	E	0	0	2019-02-21  19:39:31	Time Out
252	1	00000003		1	1	E	0	0	2019-02-21  19:50:11	Time Out
253	1	00000007		1	1	E	0	0	2019-02-21  21:47:12	Time Out
254	1	00000010		1	1	E	0	0	2019-02-21  22:30:11	Time Out
255	1	00000002		1	1	E	0	0	2019-02-21  22:31:21	Time Out
256	1	00000008		1	1	E	0	0	2019-02-21  22:32:06	Time Out
257	1	00000005		1	1	E	0	0	2019-02-21  22:32:55	Time Out
258	1	00000006		1	1	E	0	0	2019-02-21  22:33:52	Time Out
259	1	00000008		1	1	S	0	0	2019-02-22  08:08:15	Time In
260	1	00000008		1	1	S	0	0	2019-02-22  08:08:16	Time In
261	1	00000008		1	1	S	0	0	2019-02-22  08:08:28	Time In
262	1	00000001		1	1	S	0	0	2019-02-22  09:26:11	Time In
263	1	00000001		1	1	S	0	0	2019-02-22  09:26:12	Time In
264	1	00000002		1	1	S	0	0	2019-02-22  11:06:58	Time In
265	1	00000003		1	1	S	0	0	2019-02-22  11:16:48	Time In
266	1	00000005		1	1	S	0	0	2019-02-22  11:27:50	Time In
267	1	00000006		1	1	S	0	0	2019-02-22  11:28:01	Time In
268	1	00000010		1	1	S	0	0	2019-02-22  12:05:31	Time In
269	1	00000007		1	1	S	0	0	2019-02-22  13:36:47	Time In
270	1	00000003		1	1	E	0	0	2019-02-22  18:50:34	Time Out
271	1	00000010		1	1	E	0	0	2019-02-22  19:23:33	Time Out
272	1	00000006		1	1	E	0	0	2019-02-22  20:00:01	Time Out
273	1	00000005		1	1	E	0	0	2019-02-22  20:00:04	Time Out
274	1	00000001		1	1	E	0	0	2019-02-22  20:17:47	Time Out
275	1	00000007		1	1	E	0	0	2019-02-22  20:49:15	Time Out
276	1	00000002		1	1	E	0	0	2019-02-22  20:50:01	Time Out
277	1	00000010		1	1	S	0	0	2019-02-23  09:17:30	Time In
278	1	00000001		1	1	S	0	0	2019-02-23  09:28:11	Time In
279	1	00000002		1	1	S	0	0	2019-02-23  11:13:49	Time In
280	1	00000008		1	1	S	0	0	2019-02-23  11:13:53	Time In
281	1	00000005		1	1	S	0	0	2019-02-23  11:21:12	Time In
282	1	00000006		1	1	S	0	0	2019-02-23  11:21:14	Time In
283	1	00000003		1	1	S	0	0	2019-02-23  11:35:31	Time In
284	1	00000004		1	1	S	0	0	2019-02-23  12:28:29	Time In
285	1	00000007		1	1	E	0	0	2019-02-23  16:37:55	Time Out
286	1	00000007		1	1	E	0	0	2019-02-23  16:38:02	Time Out
287	1	00000007		1	1	E	0	0	2019-02-23  16:38:03	Time Out
288	1	00000003		1	1	E	0	0	2019-02-23  18:42:17	Time Out
289	1	00000008		1	1	E	0	0	2019-02-23  21:05:38	Time Out
290	1	00000008		1	1	E	0	0	2019-02-23  21:05:39	Time Out
291	1	00000005		1	1	E	0	0	2019-02-23  21:43:09	Time Out
292	1	00000007		1	1	E	0	0	2019-02-23  21:47:02	Time Out
293	1	00000001		1	1	E	0	0	2019-02-23  21:56:22	Time Out
294	1	00000004		1	1	E	0	0	2019-02-23  22:40:04	Time Out
295	1	00000004		1	1	S	0	0	2019-02-24  11:44:09	Time In
296	1	00000002		1	1	S	0	0	2019-02-25  11:10:13	Time In
297	1	00000005		1	1	S	0	0	2019-02-25  11:12:57	Time In
298	1	00000006		1	1	S	0	0	2019-02-25  11:12:59	Time In
299	1	00000004		1	1	S	0	0	2019-02-25  12:04:13	Time In
300	1	00000008		1	1	S	0	0	2019-02-25  12:22:03	Time In
301	1	00000008		1	1	S	0	0	2019-02-25  12:22:10	Time In
302	1	00000010		1	1	S	0	0	2019-02-25  12:40:01	Time In
303	1	00000003		1	1	S	0	0	2019-02-25  13:00:54	Time In
304	1	00000007		1	1	E	0	0	2019-02-25  15:02:33	Time Out
305	1	00000008		1	1	E	0	0	2019-02-25  20:04:29	Time Out
306	1	00000008		1	1	E	0	0	2019-02-25  20:04:45	Time Out
307	1	00000010		1	1	E	0	0	2019-02-25  20:04:48	Time Out
308	1	00000002		1	1	E	0	0	2019-02-25  20:07:43	Time Out
309	1	00000005		1	1	E	0	0	2019-02-25  20:20:50	Time Out
310	1	00000003		1	1	E	0	0	2019-02-25  20:23:44	Time Out
311	1	00000007		1	1	E	0	0	2019-02-25  21:07:15	Time Out
312	1	00000006		1	1	E	0	0	2019-02-25  21:46:37	Time Out
313	1	00000007		1	1	S	0	0	2019-02-26  08:15:59	Time In
314	1	00000002		1	1	S	0	0	2019-02-26  10:32:14	Time In
315	1	00000004		1	1	S	0	0	2019-02-26  10:32:16	Time In
316	1	00000006		1	1	S	0	0	2019-02-26  10:52:10	Time In
317	1	00000005		1	1	S	0	0	2019-02-26  10:52:11	Time In
318	1	00000005		1	1	S	0	0	2019-02-26  10:52:12	Time In
319	1	00000010		1	1	S	0	0	2019-02-26  11:11:43	Time In
320	1	00000001		1	1	S	0	0	2019-02-26  11:12:40	Time In
321	1	00000001		1	1	S	0	0	2019-02-26  11:12:41	Time In
322	1	00000008		1	1	S	0	0	2019-02-26  12:01:49	Time In
323	1	00000003		1	1	E	0	0	2019-02-26  14:33:38	Time Out
324	1	00000001		1	1	E	0	0	2019-02-26  18:25:46	Time Out
325	1	00000001		1	1	E	0	0	2019-02-26  18:25:47	Time Out
326	1	00000003		1	1	E	0	0	2019-02-26  21:01:14	Time Out
327	1	00000006		1	1	E	0	0	2019-02-26  21:44:43	Time Out
328	1	00000005		1	1	E	0	0	2019-02-26  21:44:47	Time Out
329	1	00000002		1	1	E	0	0	2019-02-26  22:27:26	Time Out
330	1	00000001		1	1	S	0	0	2019-02-27  09:59:30	Time In
331	1	00000005		1	1	S	0	0	2019-02-27  10:27:37	Time In
332	1	00000006		1	1	S	0	0	2019-02-27  10:27:40	Time In
333	1	00000010		1	1	S	0	0	2019-02-27  10:56:05	Time In
334	1	00000004		1	1	S	0	0	2019-02-27  11:21:08	Time In
335	1	00000003		1	1	S	0	0	2019-02-27  11:24:32	Time In
336	1	00000002		1	1	E	0	0	2019-02-27  14:36:09	Time Out
337	1	00000007		1	1	E	0	0	2019-02-27  17:05:15	Time Out
338	1	00000010		1	1	E	0	0	2019-02-27  19:12:50	Time Out
339	1	00000001		1	1	E	0	0	2019-02-27  19:22:58	Time Out
340	1	00000001		1	1	E	0	0	2019-02-27  19:22:59	Time Out
341	1	00000005		1	1	E	0	0	2019-02-27  20:37:15	Time Out
342	1	00000002		1	1	E	0	0	2019-02-27  22:30:40	Time Out
343	1	00000003		1	1	E	0	0	2019-02-27  22:53:59	Time Out
344	1	00000007		1	1	E	0	0	2019-02-27  22:54:05	Time Out
345	1	00000004		1	1	S	0	0	2019-02-28  09:43:35	Time In
346	1	00000010		1	1	S	0	0	2019-02-28  11:00:15	Time In
347	1	00000003		1	1	S	0	0	2019-02-28  11:24:26	Time In
348	1	00000005		1	1	S	0	0	2019-02-28  11:40:36	Time In
349	1	00000006		1	1	S	0	0	2019-02-28  11:40:38	Time In
350	1	00000002		1	1	S	0	0	2019-02-28  11:40:40	Time In
351	1	00000001		1	1	S	0	0	2019-02-28  11:55:05	Time In
352	1	00000001		1	1	S	0	0	2019-02-28  11:55:06	Time In
353	1	00000007		1	1	S	0	0	2019-02-28  12:20:07	Time In
354	1	00000008		1	1	E	0	0	2019-02-28  15:48:56	Time Out
355	1	00000001		1	1	E	0	0	2019-02-28  19:05:03	Time Out
356	1	00000003		1	1	E	0	0	2019-02-28  19:36:27	Time Out
357	1	00000008		1	1	E	0	0	2019-02-28  20:48:37	Time Out
358	1	00000002		1	1	E	0	0	2019-02-28  20:48:42	Time Out
359	1	00000002		1	1	E	0	0	2019-02-28  20:49:33	Time Out
360	1	00000004		1	1	E	0	0	2019-02-28  20:49:37	Time Out
361	1	00000010		1	1	E	0	0	2019-02-28  20:50:58	Time Out
362	1	00000006		1	1	E	0	0	2019-02-28  21:31:30	Time Out
363	1	00000005		1	1	E	0	0	2019-02-28  21:31:33	Time Out
364	1	00000004		1	1	S	0	0	2019-03-01  10:22:02	Time In
365	1	00000002		1	1	S	0	0	2019-03-01  10:22:10	Time In
366	1	00000001		1	1	S	0	0	2019-03-01  10:56:25	Time In
367	1	00000010		1	1	S	0	0	2019-03-01  11:06:38	Time In
368	1	00000007		1	1	S	0	0	2019-03-01  12:07:28	Time In
369	1	00000003		1	1	S	0	0	2019-03-01  13:40:30	Time In
370	1	00000008		1	1	E	0	0	2019-03-01  14:52:28	Time Out
371	1	00000008		1	1	E	0	0	2019-03-01  14:52:29	Time Out
372	1	00000001		1	1	E	0	0	2019-03-01  21:59:28	Time Out
373	1	00000003		1	1	E	0	0	2019-03-01  22:39:17	Time Out
374	1	00000008		1	1	E	0	0	2019-03-01  23:19:06	Time Out
375	1	00000002		1	1	E	0	0	2019-03-01  23:19:21	Time Out
376	1	00000002		1	1	S	0	0	2019-03-02  09:06:37	Time In
377	1	00000004		1	1	S	0	0	2019-03-02  09:06:43	Time In
378	1	00000003		1	1	S	0	0	2019-03-02  09:48:51	Time In
379	1	00000007		1	1	E	0	0	2019-03-02  17:19:34	Time Out
380	1	00000010		1	1	E	0	0	2019-03-02  17:19:37	Time Out
381	1	00000001		1	1	E	0	0	2019-03-02  17:19:40	Time Out
382	1	00000005		1	1	E	0	0	2019-03-02  17:19:43	Time Out
383	1	00000002		1	1	E	0	0	2019-03-02  19:05:15	Time Out
384	1	00000004		1	1	E	0	0	2019-03-02  19:05:18	Time Out
385	1	00000001		1	1	E	0	0	2019-03-02  19:05:38	Time Out
386	1	00000001		1	1	E	0	0	2019-03-02  19:05:39	Time Out
387	1	00000008		1	1	E	0	0	2019-03-02  19:05:40	Time Out
